song_id,valence_mean,valence_std,arousal_mean,arousal_std,tempo,zcr,spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,label
93,7.2,0.75,6.0,1.73,89.10290948275862,0.0960261302163833,2270.5006114706935,-72.853455,93.86507,-0.50722885,26.311617,-10.281324,-12.079274,-3.8171644,13.170511,6.587113,0.3709889,-14.593877,-3.797767,-4.4457383,0.3329994,0.24735051,0.336968,0.29588646,0.36171085,0.24590617,0.25035232,0.37385902,0.43980223,0.5882424,0.4286917,0.50443554,0
95,3.3,1.85,4.6,2.2,89.10290948275862,0.04988719973596085,1309.6821814534712,-301.0245,128.20639,1.2598894,31.102684,4.285088,8.030192,-8.253511,4.844744,-2.4349396,-2.582469,-12.784984,-15.357929,-14.333541,0.28055808,0.21918844,0.4352113,0.20937857,0.15690447,0.24372466,0.32744926,0.7441888,0.36713558,0.19696945,0.12736194,0.1813879,0
96,6.8,1.33,6.9,1.3,151.99908088235293,0.09286274190172591,2574.3900037846956,-178.27953,85.074394,19.16996,18.696806,2.5306501,15.496488,-7.919125,-1.4273058,-10.617308,0.1568901,-7.28304,-1.3031864,-4.783686,0.30750042,0.39956003,0.5220718,0.2901428,0.26771522,0.4194292,0.37824264,0.2211691,0.26387686,0.4785555,0.24952646,0.21014321,0
98,4.3,1.73,2.7,1.42,151.99908088235293,0.11026100028979907,1710.0849901906563,-71.14881,136.64977,-57.70702,33.705273,-15.592825,15.766466,-10.736115,9.605986,3.073509,-0.26716438,1.132674,-2.9009802,-3.3171892,0.33504927,0.24525529,0.33446345,0.28898412,0.40903077,0.24701057,0.4001825,0.6760055,0.40181616,0.41034052,0.26149,0.39849326,0
99,4.3,1.85,4.1,1.97,123.046875,0.08851935003221649,1855.8586776924824,-90.46384,119.14538,-19.508461,23.394897,6.2896314,2.9983099,-2.1068494,-1.0904697,-7.5255084,2.8287435,-4.172218,-1.403603,-0.72796285,0.4974897,0.41308185,0.6044569,0.38146457,0.403218,0.37789902,0.28487143,0.43668362,0.412261,0.52698195,0.28325805,0.29784024,0
101,3.4,1.62,2.8,0.87,161.4990234375,0.05676892146445131,1221.154298793561,-400.2022,122.38466,10.509915,11.068235,0.60683674,-15.464268,-0.18872082,-10.909771,-16.710651,-13.252549,-18.584782,-16.18575,-21.476728,0.6698626,0.23641033,0.14229767,0.15009062,0.06851735,0.08458808,0.24306291,0.50540614,0.1629305,0.16967972,0.18367277,0.37367165,0
102,6.5,0.92,5.4,1.56,161.4990234375,0.07361475037029881,1412.4853488474396,-122.07741,159.96228,-66.2826,68.285286,9.876432,8.340689,-8.219138,1.2952346,0.7904091,-13.8821,6.6940646,-10.986989,-5.594909,0.2260278,0.3165664,0.52784425,0.34350267,0.3298521,0.34302908,0.37963295,0.22325712,0.18653914,0.44397694,0.30337757,0.27892727,0
103,5.6,1.91,3.3,1.79,99.38401442307692,0.03206531145350335,1046.4992212350674,-76.31377,176.86476,-25.840006,37.31825,10.053528,5.4973226,0.0020875847,3.2082517,4.4206867,1.7647823,-5.225306,-2.4696681,-5.996302,0.29675856,0.40415093,0.35681653,0.41292846,0.61521983,0.54221034,0.4257889,0.34915125,0.40577993,0.4786429,0.39218745,0.31723353,1
104,6.1,1.81,3.3,1.79,107.666015625,0.08384023014876352,1865.9459506564585,-29.240532,118.13147,-27.821693,32.13295,2.3008707,0.2246773,-0.02584592,7.2054,1.0103437,2.8956928,-6.557675,-3.0496466,-8.742371,0.28942606,0.2827667,0.38309067,0.26016602,0.40022513,0.44527254,0.4485276,0.78740305,0.4452117,0.34222305,0.24578637,0.29400337,1
105,6.5,1.43,5.0,1.41,107.666015625,0.09548954912094282,2118.0754905732038,-73.19708,99.68618,-16.372406,40.368343,13.987879,3.0838535,-7.1450396,8.112856,-1.8499712,4.136448,2.740931,2.274718,-3.1999767,0.35214892,0.35380158,0.47179678,0.36761248,0.35072973,0.39796102,0.46459237,0.6916861,0.48657322,0.3601821,0.31989497,0.30801046,1
106,4.6,1.5,3.3,1.19,143.5546875,0.08341051868556701,1817.1251430820012,-157.0883,107.530815,-12.330961,25.152391,19.853802,6.446143,-2.0819013,10.85349,-10.833173,-4.9250817,-8.407648,-15.048094,-10.7885275,0.27928388,0.218517,0.2654581,0.21232116,0.25801197,0.17326759,0.32373062,0.26820165,0.1950448,0.3559828,0.35696292,0.60149443,0
107,6.0,2.0,4.8,2.14,117.45383522727273,0.08989962548324743,1724.7788729919232,-24.303679,136.62318,-37.87623,29.237211,-1.9192758,5.0268683,1.8172611,2.0732226,-1.5466002,9.307345,-5.1438346,5.848669,-2.9540327,0.31184447,0.2850914,0.43611434,0.36583045,0.45903847,0.36277944,0.43237543,0.6250221,0.29595596,0.29844776,0.31797588,0.51740617,1
108,4.5,1.63,4.2,1.94,117.45383522727273,0.1487579895994333,2850.7180280857438,-120.7127,64.546715,-23.340672,20.327333,0.31533208,-5.943295,1.1537375,0.6857704,-6.0288982,1.7776033,-9.561701,-2.0566196,-8.360183,0.35133356,0.61428493,0.41050887,0.32663286,0.32217357,0.41466242,0.3654084,0.30363682,0.50826585,0.40026903,0.39783624,0.28455237,0
109,4.4,2.24,4.5,1.5,161.4990234375,0.055471015222293814,1310.4266454929261,-88.1412,147.8171,-9.375468,11.842522,-0.7532103,14.531268,-6.0338554,4.098404,-3.2431395,-4.1334558,-9.203096,-7.7729673,-10.198165,0.28348082,0.20575745,0.19860566,0.2714846,0.25781128,0.45733258,0.29116273,0.2595383,0.17986697,0.1761494,0.45582023,0.23581584,0
110,4.4,1.8,2.8,0.87,99.38401442307692,0.06345617549935567,1198.7559917818319,-33.914955,166.12657,-32.824387,32.731506,10.60846,16.645462,-2.0366313,11.608362,-2.708858,3.4016435,0.5652632,1.9137444,-3.3929486,0.27772707,0.20431946,0.3041432,0.3411924,0.6283642,0.39258176,0.24910626,0.27140084,0.35028228,0.5064469,0.31242847,0.340139,0
111,5.3,1.27,5.3,1.42,184.5703125,0.09657045344716494,1305.9174306923005,-296.10938,226.74037,-112.60065,-22.30356,22.101944,-65.71036,-20.87505,3.1442387,-43.989418,-10.850756,8.63583,-23.18958,-9.861884,0.215402,0.29184663,0.4962827,0.30118686,0.72065884,0.49219435,0.41452178,0.34993547,0.26606476,0.25505024,0.10885703,0.17435247,0
112,6.8,0.98,6.4,1.56,129.19921875,0.11846634383054123,2343.1501121341885,-15.897514,88.185875,-23.243576,30.344225,-5.97415,-4.7470317,-9.201663,-6.5132456,-11.447557,1.2500451,-7.402541,3.7489433,-6.5633135,0.25184253,0.34285438,0.41203067,0.44424573,0.6056815,0.30935717,0.31655046,0.30191717,0.30871394,0.25406522,0.2704728,0.36589664,0
113,5.4,1.28,3.8,0.87,99.38401442307692,0.07740415592783505,1589.8129948843257,-61.69806,132.30312,-29.606783,49.572903,6.1663194,11.993451,5.754418,5.9508595,-2.38543,5.273658,-1.3955011,4.6595645,-1.0045732,0.36030108,0.44718564,0.68723327,0.46628276,0.46271202,0.5276445,0.58408886,0.5887361,0.45309168,0.48409086,0.3902572,0.35790503,1
114,4.8,0.75,5.7,0.9,92.28515625,0.06883935043492267,1615.9637295947434,-188.20668,116.31559,-9.7291565,33.17826,1.4361464,5.815802,0.3169281,-3.1126437,-0.11748022,1.4686931,-2.7165084,-0.37973002,-1.1351789,0.33938408,0.4594399,0.294388,0.44347492,0.21313262,0.18587454,0.36243653,0.24307415,0.33885172,0.21021381,0.29043674,0.3912348,0
115,8.4,0.66,7.8,1.17,129.19921875,0.14195777386012365,2505.0626790472447,-21.019844,81.95928,-29.798668,23.819347,-4.7782893,4.6796837,-4.452694,-3.3291774,-7.623213,2.4567783,-6.9611764,4.9086237,-5.135479,0.36018246,0.41186276,0.4029614,0.44189033,0.37380487,0.40091997,0.5495447,0.38062182,0.3488967,0.37122083,0.4243648,0.42734033,0
116,4.4,1.56,3.9,1.22,151.99908088235293,0.06558263701056156,1942.9780293871356,-77.91689,102.83647,16.70017,35.99003,2.8549566,7.8736887,7.339782,12.996149,-0.7660368,6.1480966,-2.3855057,0.67658424,-4.52757,0.4357023,0.27743483,0.23241712,0.23215808,0.35300943,0.28061682,0.21489315,0.23383015,0.38096714,0.59003323,0.38712242,0.39999455,0
117,3.9,1.45,5.0,1.73,117.45383522727273,0.06612953213549716,1345.9514710581216,-309.37592,141.12238,-9.897267,23.742756,2.1581235,-8.2485075,-5.4423213,-14.662315,-16.963215,-7.6818748,-22.034754,-11.364231,-12.392657,0.2767232,0.4592386,0.33758083,0.36326274,0.22665091,0.16948248,0.21604688,0.1401955,0.20166704,0.26508468,0.3474272,0.24171852,0
118,4.9,1.92,4.6,1.85,161.4990234375,0.07098844627447193,1796.28260314672,-153.94211,112.58388,0.9968862,29.842514,11.386997,15.576545,9.911289,15.780689,-1.5687146,8.199353,3.1153982,4.5430994,-0.5664793,0.5214931,0.45240918,0.46085313,0.518886,0.6371635,0.60550195,0.47808766,0.45092043,0.4987336,0.5145976,0.52656037,0.5723874,0
119,4.3,2.28,3.2,1.25,80.74951171875,0.13450475552228233,1592.093320576252,-174.48056,156.86563,-76.3471,28.417912,20.824387,-13.007994,-0.1248701,5.469876,-8.686218,0.7845989,-8.108286,-5.2787004,-3.0722682,0.31784135,0.5134959,0.33184284,0.4116303,0.22859871,0.25437388,0.27757192,0.34473056,0.5983631,0.3029023,0.35006204,0.30730775,0
120,3.8,1.6,5.0,1.61,103.359375,0.07912219055899021,1711.458407270081,-264.53772,110.57665,-12.957787,18.543642,3.329966,2.031928,-0.12038573,4.4909534,-7.826562,-7.3886647,-13.508848,-7.3814692,-12.77912,0.18165489,0.3026405,0.7040288,0.36534488,0.15756702,0.2396902,0.2916939,0.5350606,0.31956375,0.2082169,0.27400175,0.19103958,0
121,3.1,0.83,3.9,1.51,99.38401442307692,0.09762101320876289,2615.0461742953994,-259.615,55.981323,9.278052,33.340714,-7.3687882,-0.2795523,-7.117853,12.339118,-1.8454152,1.1297034,-19.700985,4.366487,-3.581556,0.29314554,0.31279325,0.437115,0.45296752,0.2932264,0.14792417,0.12963565,0.15532961,0.22895491,0.35583222,0.29152477,0.2665707,0
122,5.5,1.91,4.6,1.85,83.35433467741936,0.08160887791409067,1743.5130083381277,-4.7999873,121.87299,-19.823608,26.085358,3.3092058,17.508207,-0.03029298,11.478954,-3.9465635,5.139558,-2.6209316,3.306448,-3.023309,0.43844926,0.3016055,0.37443605,0.31474045,0.42779237,0.26285824,0.2711429,0.4676356,0.35257775,0.40129125,0.2910303,0.39281934,1
123,6.1,1.58,6.2,1.47,117.45383522727273,0.11458433958011334,2381.7446042981896,-91.44402,85.175995,-10.105402,46.219677,0.7402121,14.055247,7.6385016,1.5347087,0.88123024,4.8221,-1.8307189,2.3698647,-2.0131135,0.48624453,0.41278735,0.572429,0.5625802,0.3253622,0.3107957,0.28586334,0.3912934,0.26167142,0.2991381,0.47127685,0.3753273,0
124,3.7,1.27,2.8,0.75,69.83741554054055,0.06765237395296392,1250.1485058583237,-105.30701,165.54079,-35.84877,-3.5959759,2.4760897,-3.160496,-8.091534,6.8659506,-13.666514,6.588417,-5.683581,-2.6304045,-6.1666307,0.21126007,0.17951693,0.17620644,0.2579223,0.4740873,0.23826967,0.26743972,0.44496122,0.48292828,0.47850397,0.2996384,0.43215004,0
125,4.5,1.86,4.2,1.33,69.83741554054055,0.059435657619201034,1252.638203879821,-119.08816,149.5201,-5.0556073,33.093273,-0.5767921,24.938536,-2.251303,4.726897,-2.8848853,-0.23803356,-2.5465941,1.172368,-1.1228104,0.27854437,0.28096357,0.37788525,0.2913666,0.301941,0.25872767,0.2673576,0.2670667,0.28105685,0.45299158,0.27223465,0.32580897,0
126,5.1,1.64,6.1,1.37,161.4990234375,0.06197826104456466,1426.4949397333905,-147.42049,135.98965,-10.541362,23.970697,9.645639,0.75760454,-3.4805503,3.037979,-2.763839,2.336368,-4.2716575,8.22914,0.9680806,0.18132819,0.31404856,0.18605258,0.24741153,0.32483613,0.23198494,0.41561067,0.32796714,0.2416587,0.19045421,0.286793,0.40360793,0
127,3.0,1.84,5.3,1.68,198.76802884615384,0.04978682661965482,670.5434726913413,-343.19064,175.16191,14.829632,-13.749343,-1.2675546,-14.808893,-24.565434,-23.676622,-20.520588,-14.012761,-3.2131317,4.512471,4.225826,0.49062318,0.14904387,0.21105139,0.11197111,0.27742794,0.22011594,0.09870895,0.24959132,0.11133534,0.27024004,0.11220761,0.35822746,0
128,3.6,1.43,4.0,1.55,129.19921875,0.04013188876545595,565.9487751157277,-284.9878,231.68384,13.332794,-11.445518,12.968282,-9.753309,-10.50757,0.14697416,-13.569432,-20.714542,-6.745325,0.616529,-6.321474,0.056888685,0.16356015,0.370387,0.18054573,0.37617823,0.44611445,0.1367018,0.15650582,0.21813259,0.54895437,0.23013486,0.05810135,0
129,4.2,1.72,6.0,1.67,103.359375,0.05399117722823287,1338.4524948683447,-205.19197,135.0975,23.352392,4.2404666,6.269752,9.289372,8.520884,17.854948,1.1820407,2.6360385,-0.60843,5.8678045,3.2456543,0.43453413,0.2974756,0.46055803,0.24349645,0.32626382,0.27912682,0.21679051,0.39130366,0.21521226,0.24939287,0.2934736,0.27937394,0
130,3.3,1.42,4.2,1.33,99.38401442307692,0.0430090206185567,931.3992091341734,-410.3085,135.54852,25.723997,13.797111,11.325618,10.653255,8.476278,5.055304,5.276194,4.2190895,0.05290433,-2.928075,-5.6088696,0.5178314,0.20714533,0.17360666,0.15496722,0.22782001,0.20441979,0.23142895,0.3675421,0.2758734,0.38770446,0.45310527,0.6107402,0
131,6.1,1.04,4.9,1.64,123.046875,0.06416760247617208,1625.9089489182038,-164.38719,127.73411,7.1566453,28.556181,8.728537,1.8314674,-1.5807856,4.350585,-2.868146,4.5194964,-3.2230027,-0.17368574,-1.1202923,0.46239373,0.31210074,0.33949673,0.42681295,0.45138568,0.7522621,0.44343024,0.44671425,0.37300515,0.33187926,0.41802573,0.32021528,1
133,2.8,1.99,2.2,1.17,151.99908088235293,0.04246108851481959,1083.8170122387041,-183.82819,162.57964,-20.030931,20.54318,-3.7527676,5.123469,-7.7803965,-2.8900244,-10.532325,-6.134856,-6.1741805,1.3547115,-0.72523683,0.16905053,0.097024836,0.068144545,0.097863115,0.1497585,0.20510717,0.17006165,0.11613377,0.6052171,0.5513275,0.30056146,0.5281893,0
134,5.4,1.74,6.0,1.18,184.5703125,0.08319723845633693,1721.1569992738393,-194.85072,118.319565,-25.060684,25.833418,5.36215,8.993375,8.686136,6.609412,5.3352795,4.793374,-7.3400993,-5.2399945,-5.192843,0.24717237,0.41845188,0.38437787,0.24493773,0.3506335,0.34047684,0.5492529,0.34437227,0.41079715,0.6142329,0.2993466,0.25434074,0
135,3.7,2.24,3.5,1.43,117.45383522727273,0.0896676568134982,1690.4252404495815,-384.1877,94.16089,4.519822,21.21673,6.9772453,-0.91399795,2.8105986,-15.512025,-15.089435,-3.955562,-14.725238,-1.8570409,-4.09797,0.16432723,0.2904122,0.26208445,0.13023016,0.15190057,0.15141708,0.34008813,0.17417221,0.079552375,0.11201369,0.19845265,0.2860145,0
136,6.8,1.33,6.2,1.08,123.046875,0.10577279317010309,2545.6690425587553,-84.832794,81.75741,26.25761,26.807442,6.086591,13.114758,9.80071,9.858525,4.134671,6.250762,2.9213924,1.6226214,-2.1248147,0.34431043,0.4076799,0.41507193,0.55842805,0.4242894,0.35668886,0.3031091,0.3339624,0.51790684,0.5587715,0.57754636,0.35420287,0
137,4.3,1.68,5.8,1.33,95.703125,0.05242479461984536,933.832122306863,-510.3656,168.22087,-26.125727,18.403568,8.961546,6.811588,-3.9051042,-11.46284,0.99447405,1.4566977,0.37825528,-3.896279,-4.1154213,0.32067737,0.11918155,0.10250655,0.110377274,0.17250462,0.20202929,0.17646813,0.45978406,0.24987906,0.14960442,0.1025672,0.23602001,0
138,3.8,2.64,2.4,0.92,95.703125,0.039312300763137555,724.0050928028734,-294.6359,184.8882,-8.17001,12.76131,9.140911,-3.4085364,-0.46466666,-10.739876,-5.377641,-3.424182,-6.808506,-5.1396427,-8.794772,0.5310632,0.26544625,0.22889763,0.30554292,0.3185066,0.2821602,0.40715158,0.35410216,0.22145198,0.1873298,0.293307,0.58003247,0
140,4.2,1.47,4.5,2.01,99.38401442307692,0.04243468452150953,796.4992477790578,-215.9813,209.19734,-42.711014,36.05652,15.517298,4.917726,5.6157293,7.0212398,2.0597124,-9.846179,-0.22626713,0.2055948,-0.13021776,0.51738614,0.4902272,0.62979853,0.3995443,0.33123645,0.26412392,0.47721627,0.35908368,0.20062687,0.29816893,0.27653626,0.45235,0
142,4.6,1.8,4.8,1.72,95.703125,0.058746699510561565,983.0009899025432,-234.33243,176.95702,-41.314423,27.465277,-5.2315474,-9.560917,-10.622565,-19.91148,-15.792082,-13.323356,-4.2582855,-4.3562617,-9.410577,0.29614112,0.19436358,0.45689723,0.20878808,0.40962937,0.26009202,0.1964909,0.36793965,0.16164121,0.20571753,0.13370103,0.37987438,0
143,4.0,1.73,4.9,1.45,129.19921875,0.06402978012242268,1181.0488827428512,-361.9426,153.01778,-54.034588,40.92918,3.9900022,-8.134044,-5.8272653,-11.175037,-11.307691,-8.271036,-8.8932905,-9.269759,-4.529577,0.14008307,0.20170113,0.42817304,0.27710846,0.14545406,0.1456069,0.20545816,0.2670325,0.20861097,0.48648968,0.34729293,0.12648767,0
144,3.4,1.11,4.7,0.9,117.45383522727273,0.08322602891430413,1595.4671967895304,-225.90323,118.541954,-20.04815,26.787352,-6.9682045,-3.5708253,-7.0887837,0.25947386,-3.4625695,-0.6684233,-8.7683935,-7.1197114,-9.026889,0.17522857,0.121882424,0.2707429,0.13830934,0.2370203,0.13733907,0.2531379,0.6801489,0.31113607,0.24973851,0.10247682,0.25734326,0
145,3.1,1.92,5.4,1.91,89.10290948275862,0.05519137807509016,858.6077533131065,-347.11063,173.70735,-9.308792,2.7199385,1.7542604,-12.077285,-10.970579,-13.243622,-22.484499,-19.513004,-18.03936,-8.368308,-4.835699,0.090458184,0.3872403,0.30067104,0.18324074,0.33233905,0.16830112,0.2539423,0.09367902,0.2424168,0.278072,0.217767,0.16764802,0
146,2.4,1.8,3.5,1.91,40.374755859375,0.04259365320082602,555.5564117884098,-396.89005,141.00938,50.089455,3.5264192,-7.299321,-14.057331,-18.434301,-18.053677,-15.047313,-9.5351715,-3.3132474,0.096790984,-0.10388612,0.17296551,0.2134853,0.15977061,0.4410217,0.14128271,0.21304026,0.06474214,0.1201456,0.22185011,0.08028046,0.15090035,0.065463796,0
148,4.7,1.19,5.0,2.05,117.45383522727273,0.12655847293814432,2618.9788021815507,-50.149506,76.9639,6.087658,11.085715,0.5245483,-1.7605433,-6.9615655,-9.239363,-6.8636274,-7.5552173,-6.5936832,-5.76448,-6.190638,0.21424152,0.092230745,0.20436656,0.08926851,0.2252238,0.23624201,0.14595975,0.29933217,0.16367579,0.32461512,0.11659337,0.2060655,0
149,3.4,1.85,3.1,1.92,198.76802884615384,0.043470112458140135,773.0594485437019,-314.90533,171.38087,21.67652,7.881771,-0.69617987,0.46922293,6.8323345,6.756855,3.327273,3.0848074,0.38809577,1.9260285,-2.4132092,0.23034456,0.33002183,0.38852775,0.43345502,0.47910827,0.5509214,0.38054568,0.43953976,0.44178867,0.36567345,0.33868375,0.26181036,0
150,5.0,2.45,5.4,2.2,135.99917763157896,0.14605926828286084,2100.5518280527494,-204.6923,66.00409,-78.49794,7.667325,-22.050325,7.9215665,-14.3268795,-11.411869,-3.1390934,-10.865341,-8.709691,-1.7489887,-5.720484,0.32760364,0.17411493,0.3178277,0.16594319,0.40028834,0.16559453,0.16584443,0.26138592,0.15507585,0.3720704,0.19076598,0.34605742,0
151,4.0,1.95,4.5,1.28,71.77734375,0.03848265029301906,879.2582383694631,-316.75232,151.11778,12.599139,23.126364,15.681227,4.076053,2.116085,-4.7545033,-14.330663,-13.327962,-12.331576,-11.078065,-9.784207,0.13955034,0.15498234,0.2664574,0.21694806,0.23439528,0.1406068,0.2534858,0.34498888,0.31680143,0.43483296,0.22557458,0.1800057,0
152,4.4,1.62,5.6,1.43,75.99954044117646,0.06271760086617723,1646.432460070527,-161.79321,127.48176,-7.928934,7.2986584,-1.8257903,-4.1628637,0.7287737,-5.710229,-7.4657383,-5.7050185,-12.56735,-4.668176,-6.9424324,0.3058477,0.26403055,0.33867955,0.18347904,0.23788999,0.18624358,0.41239122,0.2855078,0.14342566,0.14948651,0.34006396,0.76179636,0
153,3.9,1.92,4.5,1.69,161.4990234375,0.04719473491434827,624.0052673828278,-333.1558,197.8129,18.87902,-13.962421,-0.09349542,-11.713093,-15.665719,-12.257533,-12.854653,-11.212848,-7.001145,-4.5173354,-3.502235,0.28908598,0.10753569,0.23679948,0.10623613,0.2225885,0.2577399,0.23343895,0.3882769,0.125823,0.20887674,0.11229193,0.3425322,0
154,4.2,1.66,4.1,1.87,172.265625,0.06548427638781557,1130.3632419054334,-215.87694,156.14133,-2.4960454,28.379887,1.498994,7.3450394,3.9582267,9.7280855,-4.2191844,-4.080761,-5.3335204,-0.09598901,-4.8670325,0.34494793,0.23537478,0.18560633,0.19334939,0.32752684,0.18137664,0.27821112,0.37657458,0.21950874,0.36676615,0.26294643,0.34920275,0
155,3.6,1.96,5.4,0.92,99.38401442307692,0.04961350061179804,1074.1607264610795,-212.89417,158.87892,8.209462,11.519193,2.4331052,-1.7207972,-1.744849,10.940882,5.1075015,7.8514347,3.954815,-0.8898095,-3.2715192,0.29852122,0.13481954,0.1776428,0.3076839,0.17053433,0.19365853,0.19672063,0.46466863,0.34474352,0.19031744,0.3000072,0.16543747,0
156,6.4,1.2,6.7,0.46,112.34714673913044,0.11058903674008243,2305.2782616017994,-83.386635,95.03569,-15.85054,22.293598,-3.867378,2.356211,-5.1122923,1.3520178,-3.3989398,0.5206097,-8.354281,2.1246974,0.91643596,0.2945791,0.40470743,0.3643338,0.27715164,0.3174775,0.25269204,0.2547297,0.2821391,0.45978272,0.45078024,0.30232885,0.42879504,0
157,4.0,1.67,6.2,1.08,107.666015625,0.10978831586488923,1596.6240879258987,-305.01642,113.16268,-36.742947,27.718788,-20.487925,-15.814637,-23.160376,-17.783537,-18.757162,-11.906798,-12.236607,-3.0845404,-5.2395473,0.3695913,0.39393285,0.46737537,0.2096744,0.20509374,0.2186888,0.37995368,0.41796407,0.11222068,0.16709083,0.28336346,0.43282405,0
158,2.1,0.7,3.6,1.43,172.265625,0.05444147266228748,761.3788303561316,-408.66174,148.5195,4.2819486,-22.887981,-7.0968018,-10.74525,-10.667182,-6.718307,-8.352506,-10.995147,-11.112053,-8.726254,-5.1305194,0.28205335,0.23895273,0.10223275,0.1379025,0.1723444,0.4730426,0.1406469,0.12128328,0.23089916,0.08958609,0.16958031,0.14568685,0
159,3.8,2.56,3.1,1.81,135.99917763157896,0.0269236419693457,619.871739139693,-363.3623,193.31044,14.341318,10.98994,5.0308566,10.798247,24.771942,12.379641,1.6365696,0.7163861,-3.0094187,-2.9759014,-2.51852,0.13768187,0.174728,0.18754575,0.20355506,0.22440484,0.16014095,0.18408875,0.31326467,0.7230387,0.9285091,0.36260664,0.16737683,0
160,3.5,2.11,3.5,1.57,99.38401442307692,0.08701242312274601,1525.930078051108,-164.11804,141.66548,-28.952948,29.318756,-3.8348966,-1.9805677,-4.1024227,1.0196989,-2.4245014,0.06281043,-7.0288496,-1.8834907,-1.5417944,0.34190923,0.1938603,0.22487207,0.24011582,0.31695905,0.26311564,0.22868422,0.30704328,0.33667436,0.49778914,0.33679092,0.30054525,0
161,6.3,1.19,3.5,1.91,143.5546875,0.04417473676584235,974.8682073258107,-300.0751,166.65614,0.9693809,15.928866,3.3944664,-3.6765325,1.3167856,-3.6928537,-8.733984,-0.6486855,-2.8965786,-2.3848755,-4.510959,0.22133678,0.2574344,0.37936953,0.3747345,0.5364322,0.4760661,0.32837242,0.42777166,0.4222267,0.5879338,0.3412303,0.20985243,1
162,3.7,1.68,4.6,1.02,184.5703125,0.05582556510819165,923.1288686996056,-265.1485,176.9529,-35.56473,22.829638,-3.4773705,-8.932585,-11.085639,-19.749968,-14.862708,-13.201744,-11.527243,-10.768271,-10.378946,0.14346175,0.17627071,0.6641779,0.30896202,0.075178206,0.05487621,0.13733515,0.40671903,0.13134365,0.16958459,0.17080598,0.07212613,0
